id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1439568092565229569,1439532467912724481,2021-09-19 17:32:33 PKT,2021-09-19,17:32:33,+0500,1359398195604897793,ishq_e_pakistan,Rãbia ❤🇵🇰,,"@HashTagCricket @BLACKCAPS @ICC BC,hamein pata h k Taliban ny america k sath jo kiya h usky baad tum logon ko b aag lagi hui hai par kam sy kam jihad ki definition hi parh letey  Gao mootris k dimagon mein bhoosa hi bhara hua",hi,[],[],[],1,0,0,[],[],https://twitter.com/Ishq_e_Pakistan/status/1439568092565229569,False,,0,,,,,,,,"[{'screen_name': 'HashTagCricket', 'name': 'Madhav Sharma', 'id': '46632633'}, {'screen_name': 'BLACKCAPS', 'name': 'BLACKCAPS', 'id': '21367580'}, {'screen_name': 'ICC', 'name': 'ICC', 'id': '177547780'}]",,,,
1439568092158377986,1439551337734320131,2021-09-19 17:32:33 PKT,2021-09-19,17:32:33,+0500,28759697,waqarkhan,Mango Man,,@ForumStrategic Plus too many sleeper cells in Pakistan,en,[],[],[],0,0,0,[],[],https://twitter.com/waqarkhan/status/1439568092158377986,False,,0,,,,,,,,"[{'screen_name': 'ForumStrategic', 'name': 'Pakistan Strategic Forum', 'id': '1205376347528474624'}]",,,,
1439568089977430016,1439568089977430016,2021-09-19 17:32:33 PKT,2021-09-19,17:32:33,+0500,805130409700970496,aqeelansari150,Muhammad Aqeel,,"Today, Pakistan's security is under threat. Inflation and the plight of the people are increasing day by day. And this incompetent mob is leading Pakistan to ruin  If we want to save Pakistan today, we have to bring in Nawaz Sharif  #PakistanMissingNawazSharif  https://t.co/BmYyWiDSAx",en,[],[],['https://pbs.twimg.com/media/E_pfibAXEAU41rN.jpg'],0,2,5,['pakistanmissingnawazsharif'],[],https://twitter.com/aqeelansari150/status/1439568089977430016,False,,1,https://pbs.twimg.com/media/E_pfibAXEAU41rN.jpg,,,,,,,[],,,,
1439568088673005570,1439537599689990147,2021-09-19 17:32:32 PKT,2021-09-19,17:32:32,+0500,268385416,twmcltd,Tim White,,"@Aathif786 @wateen_4g Pakistan's rates are declining yes, As Aathif says, I have no idea about KSA's red list or reasons behind it.  UK rates are high, but considering the amount of testing we do, not much more than quite a few in Europe.",en,[],[],[],0,0,1,[],[],https://twitter.com/TWMCLtd/status/1439568088673005570,False,,0,,,,,,,,"[{'screen_name': 'Aathif786', 'name': 'Aathif', 'id': '1254850668432678914'}, {'screen_name': 'wateen_4g', 'name': 'kado', 'id': '1411788770282819590'}]",,,,
1439568086135361537,1439568086135361537,2021-09-19 17:32:32 PKT,2021-09-19,17:32:32,+0500,1375876497068724228,isaadiasheikh,Sadia Sheikh,,Facts.🙌  Weak man wouldn't know what to do with a strong woman!  #Pakistan #sundayvibes #FactCheck  https://t.co/HpI065EIYv,en,[],[],['https://pbs.twimg.com/media/E_pfi3XXoAMUInj.jpg'],0,0,0,"['pakistan', 'sundayvibes', 'factcheck']",[],https://twitter.com/iSaadiaSheikh/status/1439568086135361537,False,,1,https://pbs.twimg.com/media/E_pfi3XXoAMUInj.jpg,,,,,,,[],,,,
1439568084809879554,1439566841148424198,2021-09-19 17:32:31 PKT,2021-09-19,17:32:31,+0500,1430852579584475136,hmvishwanath7,H M Vishwanath,,"@republic Really,the people of Punjab do not even know how to respond to the events that are happening in their state. Nobody is even considering them.Everything is getting decided in Italy and in Pakistan. It is the sound's of birds tweeting, amidst the sound's of drug drone's.",en,[],[],[],0,1,0,[],[],https://twitter.com/HMVishwanath7/status/1439568084809879554,False,,0,,,,,,,,"[{'screen_name': 'republic', 'name': 'Republic', 'id': '811972460560019456'}]",,,,
1439568076131930115,1439568076131930115,2021-09-19 17:32:29 PKT,2021-09-19,17:32:29,+0500,1001027186382589952,grassrootscric,Grassroots Cricket,,Wasim Khan has quashed the rumours that the New Zealand government had shared any details with Pakistan's intelligence services regarding the security threat to their team.  #Cricket | #PAKvNZ  https://t.co/pq9LpX5EcF,en,[],[],['https://pbs.twimg.com/media/E_pfiNPXEAQRSrd.jpg'],1,21,106,"['cricket', 'pakvnz']",[],https://twitter.com/grassrootscric/status/1439568076131930115,False,,1,https://pbs.twimg.com/media/E_pfiNPXEAQRSrd.jpg,,,,,,,[],,,,
1439568070595411972,1439568070595411972,2021-09-19 17:32:28 PKT,2021-09-19,17:32:28,+0500,1059116660760764418,vidhayaklt,Lālit Thākūr ॐ,,#शर्म_आती_है_तुम_पर  Iss trend ko tho pakistan se bhi support mil raha hai modi virodh mai ye pakistan se bhi mill sakte hai thooo hai inpar esi ghatiya rajniti sirf congress hi kar sakti hai  pata nhi esa kyu hota hai indian liberals aur pakistaniyo ki soch ek jesi hai  https://t.co/ZffDG1MYf7,hi,[],[],['https://pbs.twimg.com/media/E_pfhP-XoAU4vpa.jpg'],0,2,1,['शर्म_आती_है_तुम_पर'],[],https://twitter.com/vidhayakLT/status/1439568070595411972,False,,1,https://pbs.twimg.com/media/E_pfhP-XoAU4vpa.jpg,,,,,,,[],,,,
1439568066195689474,1438656512445059073,2021-09-19 17:32:27 PKT,2021-09-19,17:32:27,+0500,1435284344986292225,banoo95219809,Bano0o313,,@massoudiyaan @ImranKhanPTI #PakistanIsTaliban  #stop_pakistan_drone_attacks_on_panjshir #stop_supporting_terrorists Shame on you and same on all of you,en,[],[],[],0,0,0,"['pakistanistaliban', 'stop_pakistan_drone_attacks_on_panjshir', 'stop_supporting_terrorists']",[],https://twitter.com/Banoo95219809/status/1439568066195689474,False,,0,,,,,,,,"[{'screen_name': 'massoudiyaan', 'name': 'Resistance 2.0', 'id': '1222083966708199424'}, {'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': '122453931'}]",,,,
1439568060277526531,1439560127435128840,2021-09-19 17:32:26 PKT,2021-09-19,17:32:26,+0500,1035570998953869312,zeekhan83,Zeeshan Ahmed Khan,,@pakistan_iiii @mezahra512 @FaisiMalik_ Kaisa diya....,tl,[],[],[],0,0,0,[],[],https://twitter.com/zeekhan83/status/1439568060277526531,False,,0,,,,,,,,"[{'screen_name': 'pakistan_iiii', 'name': '#ShameOnBlackCaps', 'id': '4273842196'}, {'screen_name': 'mezahra512', 'name': 'راحی', 'id': '1348892673755766784'}, {'screen_name': 'FaisiMalik_', 'name': 'Faisal Malik', 'id': '1412351689'}]",,,,
1439568057924472832,1439507855716065282,2021-09-19 17:32:25 PKT,2021-09-19,17:32:25,+0500,1220712865243574272,sheyar1999,true dreams,,"@A_Jahid_Jalal A war for the survival of Islam will happen, and this war will be the beginning of rise of Islam. Pakistan will lead this war and will save Islam in the coming future. Many of Muhammad Qasim’s dreams are already coming true. Learn more at  https://t.co/dDF723QS0q  https://t.co/u00liLZ3Nb",en,[],['http://DivineDreams.co'],['https://pbs.twimg.com/media/E_pfgv8X0AAfnub.jpg'],0,0,0,[],[],https://twitter.com/sheyar1999/status/1439568057924472832,False,,1,https://pbs.twimg.com/media/E_pfgv8X0AAfnub.jpg,,,,,,,"[{'screen_name': 'A_Jahid_Jalal', 'name': 'Jahid Jalal | جاهد جلال', 'id': '1341979385482670080'}]",,,,
1439568055672115206,1439568055672115206,2021-09-19 17:32:25 PKT,2021-09-19,17:32:25,+0500,1387789510793121797,mbilal93265581,M Bilal,,Pakistan ke khiladiyon se khelne ki tumhari aukat bhi nahin  https://t.co/XFbaMilR6d,hi,[],[],['https://pbs.twimg.com/media/E_pfhD_XsAkBi2o.jpg'],0,0,0,[],[],https://twitter.com/MBilal93265581/status/1439568055672115206,False,,1,https://pbs.twimg.com/media/E_pfhD_XsAkBi2o.jpg,,,,,,,[],,,,
1439568046490890241,1439568046490890241,2021-09-19 17:32:22 PKT,2021-09-19,17:32:22,+0500,1221406295431032832,raisajidhussain,Rai Sajid Hussain,,"You know what is the most attractive thing of @MinhajYouthPK ...?  ""They always put their efforts for the youth of Pakistan. Upcoming Youth award is the example of their sincere efforts."" #RisingPakistanExpo",en,"[{'screen_name': 'minhajyouthpk', 'name': 'minhaj youth', 'id': '1721619618'}]",[],[],0,2,2,['risingpakistanexpo'],[],https://twitter.com/RaiSajidHussain/status/1439568046490890241,False,,0,,,,,,,,[],,,,
1439568044230074370,1439557288176623616,2021-09-19 17:32:22 PKT,2021-09-19,17:32:22,+0500,1109227974816075778,shabbir84790728,Shabbir Ahmed,,"@MichaelVaughan No we will only play our home series in homeland pakistan, if you dont want to come pak then you better stay there, we will not play in UAE",en,[],[],[],0,0,0,[],[],https://twitter.com/Shabbir84790728/status/1439568044230074370,False,,0,,,,,,,,"[{'screen_name': 'MichaelVaughan', 'name': 'Michael Vaughan', 'id': '97893963'}]",,,,
1439568035002552320,1439557288176623616,2021-09-19 17:32:20 PKT,2021-09-19,17:32:20,+0500,361045428,beingutsav,Utsav Garg,,@sam_01992 @MichaelVaughan International agencies shared intel with Pakistan for multiple years regarding Osama hiding inside. What action Pakistan took? Absolutely nothing. So world realise that they can't just rely on somebody who can lie upfront like this,en,[],[],[],0,0,0,[],[],https://twitter.com/beingUtsav/status/1439568035002552320,False,,0,,,,,,,,"[{'screen_name': 'sam_01992', 'name': 'Abdul Hanan', 'id': '1318110192668692480'}, {'screen_name': 'MichaelVaughan', 'name': 'Michael Vaughan', 'id': '97893963'}]",,,,
1439568034339991558,1439560127435128840,2021-09-19 17:32:19 PKT,2021-09-19,17:32:19,+0500,4273842196,pakistan_iiii,#ShameOnBlackCaps,,@zeekhan83 @mezahra512 @FaisiMalik_ Hum inko paalaa hai shankar😂😂😂😂  #KarachiTransformationPlan,hi,[],[],[],0,1,0,['karachitransformationplan'],[],https://twitter.com/pakistan_iiii/status/1439568034339991558,False,,0,,,,,,,,"[{'screen_name': 'zeekhan83', 'name': 'Zeeshan Ahmed Khan', 'id': '1035570998953869312'}, {'screen_name': 'mezahra512', 'name': 'راحی', 'id': '1348892673755766784'}, {'screen_name': 'FaisiMalik_', 'name': 'Faisal Malik', 'id': '1412351689'}]",,,,
1439568027272585216,1439568027272585216,2021-09-19 17:32:18 PKT,2021-09-19,17:32:18,+0500,1433026746962546691,pctfan1,Cricket Is Life,,"""We Invited Bangladesh and Srilanka for Series, they agreed to play in Pakistan but due to logistical reasons it is impossible "" CEO Wasim Khan Please give complete news.",en,[],[],[],0,0,0,[],[],https://twitter.com/PCTfan1/status/1439568027272585216,False,https://twitter.com/mufaddal_vohra/status/1439565279063801860,0,,,,,,,,[],,,,
1439568026983075848,1439568026983075848,2021-09-19 17:32:18 PKT,2021-09-19,17:32:18,+0500,1346299566589698048,nadeemkulachi25,Nadeem kulachi🇵🇰,,PCB CEO Wasim Khan  PCB has a clear vision for now that Pakistan will play home series in Pakistan only and will not play anywhere else for which were in talks with different boards.Weve worked day and night to bring back international cricket in stadiums of Pakistan #ChrisGayle,en,[],[],[],0,0,2,['chrisgayle'],[],https://twitter.com/Nadeemkulachi25/status/1439568026983075848,False,,0,,,,,,,,[],,,,
1439568015872479235,1439448917347758081,2021-09-19 17:32:15 PKT,2021-09-19,17:32:15,+0500,285552096,skm_rph,Shahid Khan,,"@LoyPashtunista1 @Shamshadnetwork We love our Afghan brothers &amp; sisters. We believe that peace in Afghanistan is peace in Pakistan. We were badly affected by terrorism BUT instead of blaming others our government put the country in the right direction of progress, prosperity and development.",en,[],[],[],0,0,0,[],[],https://twitter.com/skm_rph/status/1439568015872479235,False,,0,,,,,,,,"[{'screen_name': 'LoyPashtunista1', 'name': 'Loy Pashtunistan', 'id': '1375080836236722182'}, {'screen_name': 'Shamshadnetwork', 'name': 'ShamshadNews', 'id': '3152380508'}]",,,,
1439568008259592192,1439299990736756737,2021-09-19 17:32:13 PKT,2021-09-19,17:32:13,+0500,1305763400207667200,unaffordable___,Pasta Red Sauce 🍝 😍 Without Cheese 🧀🧀🧀🧡🧡,,@bindass_ @_AbbasFazal @henrygayle Tanmay bhai pakistan ki economy double karoge kya😂😂😂,hi,[],[],[],0,0,0,[],[],https://twitter.com/Unaffordable___/status/1439568008259592192,False,,0,,,,,,,,"[{'screen_name': 'bindass_', 'name': 'Tanmay Srivastav', 'id': '801747347743113216'}, {'screen_name': '_AbbasFazal', 'name': 'Fazal Abbas', 'id': '1339792705732415489'}, {'screen_name': 'henrygayle', 'name': 'Chris Gayle', 'id': '45452226'}]",,,,
1439568001905344522,1439299990736756737,2021-09-19 17:32:12 PKT,2021-09-19,17:32:12,+0500,2752350014,mubashir371,malik mubashir atiq awan,,"@henrygayle Me going with u buddy, pakistan is a beutifull place to visit and stay and i think there is no danger for any threat..",en,[],[],[],0,0,0,[],[],https://twitter.com/mubashir371/status/1439568001905344522,False,,0,,,,,,,,"[{'screen_name': 'henrygayle', 'name': 'Chris Gayle', 'id': '45452226'}]",,,,
1439568000445734917,1439557288176623616,2021-09-19 17:32:11 PKT,2021-09-19,17:32:11,+0500,2172133785,bakhoooye,Mr. Chips,,@MichaelVaughan Unacceptable. Pakistan is a safe country and we have come a long way.,en,[],[],[],0,0,0,[],[],https://twitter.com/Bakhoooye/status/1439568000445734917,False,,0,,,,,,,,"[{'screen_name': 'MichaelVaughan', 'name': 'Michael Vaughan', 'id': '97893963'}]",,,,
1439567999682424832,1439567999682424832,2021-09-19 17:32:11 PKT,2021-09-19,17:32:11,+0500,1154024093454426112,peaceambssador,Aafreeda Beenish,,"Pakistan is safe &amp; Beautiful place in the world. I have been to Pakistan many times and I always felt it like a home. I feel safe there and the love I receive from Pakistan is beyond amazing.  After Afghanistan, Pakistan is my 2nd home #ChrisGayle #PAKvNZ",en,[],[],[],0,2,3,"['chrisgayle', 'pakvnz']",[],https://twitter.com/PeaceAmbssador/status/1439567999682424832,False,https://twitter.com/Gwadar_Pro/status/1439566851667681291,0,,,,,,,,[],,,,
1439567998688374786,1439557288176623616,2021-09-19 17:32:11 PKT,2021-09-19,17:32:11,+0500,1379099241960796164,ahadrafiq0359,Muhammad Ahad,,"@MichaelVaughan Cancel it or play in Pakistan why we play in other countries our home series whan rsa,sl,wi tour Pakistan resently why not you without any solid proof of threat",en,[],[],[],1,0,0,[],[],https://twitter.com/Ahadrafiq0359/status/1439567998688374786,False,,0,,,,,,,,"[{'screen_name': 'MichaelVaughan', 'name': 'Michael Vaughan', 'id': '97893963'}]",,,,
1439567996863795208,1439567996863795208,2021-09-19 17:32:10 PKT,2021-09-19,17:32:10,+0500,1206005039304720384,memonz_faizan,Faizan Memon,,H96Max V11 4GB/32GB Android 11 1000plus Live Tv Channels Of More Then 25Countries  Netflix Amazone Prime youtube Sega games  Online Classes and Learning Much More  Video Chat ZOOM Meetings   Buy this Device And Be Smart  Price 7000 After Discoun+ 6300/- Free Delivery in Pakistan  https://t.co/EsbJx92S8P,en,[],[],['https://pbs.twimg.com/media/E_pfc5YXIAgHB1D.jpg'],0,0,0,[],[],https://twitter.com/Memonz_Faizan/status/1439567996863795208,False,,1,https://pbs.twimg.com/media/E_pfc5YXIAgHB1D.jpg,,,,,,,[],,,,
1439567985925140485,1439303503374024705,2021-09-19 17:32:08 PKT,2021-09-19,17:32:08,+0500,1139538060696281091,aimanpakistan,Aiman Pakistan🇵🇰,,@Apkiii_jan yeah 😍,en,[],[],[],0,0,0,[],[],https://twitter.com/AimanPakistan/status/1439567985925140485,False,,0,,,,,,,,"[{'screen_name': 'Apkiii_jan', 'name': 'Despacito', 'id': '1223137257324007425'}]",,,,
1439567976093597702,1439567976093597702,2021-09-19 17:32:06 PKT,2021-09-19,17:32:06,+0500,1223587528399314944,roberta_mull,Roberta Muller,,"Pakistan's population consists of 49.2% women. However, hardly even half of this number actually are recognized as part of the workforce. Pak economy can only improve when this is changed. #SavePakEconomy  @NidaKirmani    https://t.co/S4zEtOzVfH",en,"[{'screen_name': 'nidakirmani', 'name': 'nida kirmani', 'id': '47658104'}]",['https://www.samaa.tv/money/2021/09/women-hold-only-27-of-total-bank-accounts-in-pakistan/'],[],0,0,0,['savepakeconomy'],[],https://twitter.com/Roberta_mull/status/1439567976093597702,False,,0,,,,,,,,[],,,,
1439567975435096067,1439567975435096067,2021-09-19 17:32:05 PKT,2021-09-19,17:32:05,+0500,1359782671816261635,kaalapak,Sohaib Baloch,,Education system in Pakistan  https://t.co/H9l1dYKWvs,en,[],['https://twitter.com/i/spaces/1RDGlPAvBERGL'],[],0,0,0,[],[],https://twitter.com/KaalaPak/status/1439567975435096067,False,,0,,,,,,,,[],,,,
1439567973455302656,1439482932247334914,2021-09-19 17:32:05 PKT,2021-09-19,17:32:05,+0500,2196085423,ajitphadtare87,Ajit,,@Waris05681821 @mrsujalsharma @A_kbishnoi @aajtak Mumbai attack ke baad kyo nahi jawab mila pakistan ko...isaka jawab na hoga tere pas..sirf andhbhakt bola karo..aur rakha bhi kya hai tumhare pas...jab koi tark nahi tab bs yahi aata hai anpadh logo ko,hi,[],[],[],0,0,0,[],[],https://twitter.com/ajitphadtare87/status/1439567973455302656,False,,0,,,,,,,,"[{'screen_name': 'Waris05681821', 'name': 'Adv. Waris @Avm', 'id': '1019408128868265985'}, {'screen_name': 'mrsujalsharma', 'name': 'Sujal sharma', 'id': '1150048228441649152'}, {'screen_name': 'A_kbishnoi', 'name': 'Ashok Jani bishnoi 🇮🇳', 'id': '1303275482033524736'}, {'screen_name': 'aajtak', 'name': 'AajTak', 'id': '42606652'}]",,,,
1439567966056550401,1439567966056550401,2021-09-19 17:32:03 PKT,2021-09-19,17:32:03,+0500,822705330245300224,g_nabipti,Ghulam Nabi Khan🇵🇰,,"Pakistan is a responsible country and always exploring the opportunities of peace. Pakistan has always initiated the peace process with India and sincerely tried best to resolve all issues with India, including Jammu and Kashmir. @WeAreVOIK @G_NabiPti  #ProudTobePakistani  https://t.co/JL53Y83NLD",en,"[{'screen_name': 'wearevoik', 'name': 'team voik 🇵🇰', 'id': '1408817957678075908'}, {'screen_name': 'g_nabipti', 'name': 'ghulam nabi khan🇵🇰', 'id': '822705330245300224'}]",[],['https://pbs.twimg.com/media/E_pfb45XEAEJdLw.jpg'],0,1,0,['proudtobepakistani'],[],https://twitter.com/G_NabiPti/status/1439567966056550401,False,,1,https://pbs.twimg.com/media/E_pfb45XEAEJdLw.jpg,,,,,,,[],,,,
1439567960646033411,1439567960646033411,2021-09-19 17:32:02 PKT,2021-09-19,17:32:02,+0500,19921353,pakistaninews,Pakistan News,,Couple of players received death threats prior to Pakistan tour: NZCPA Chief |  https://t.co/ZFJwZ6Xnyz. #pakistan  https://t.co/FtYQaAt2pe,en,[],"['http://Cricbuzz.com', 'https://www.cricbuzz.com/cricket-news/119089/couple-of-players-received-death-threats-prior-to-pakistan-tour-nzcpa-chief']",[],0,0,0,['pakistan'],[],https://twitter.com/pakistaninews/status/1439567960646033411,False,,0,,,,,,,,[],,,,
1439567959358259201,1439418016068931584,2021-09-19 17:32:02 PKT,2021-09-19,17:32:02,+0500,1207556617652203520,deepaks37584335,deepak shahi,,@Mohammad210405 @TheZaiduLeaks Pls visit to Pakistan once’s then share your views 🤣🤣🤣,en,[],[],[],0,0,0,[],[],https://twitter.com/deepaks37584335/status/1439567959358259201,False,,0,,,,,,,,"[{'screen_name': 'Mohammad210405', 'name': 'Mohammad Shehzan', 'id': '1396669305266360321'}, {'screen_name': 'TheZaiduLeaks', 'name': '🇵🇰Zaidu🇵🇰', 'id': '120451801'}]",,,,
1439567955126206478,1439567955126206478,2021-09-19 17:32:01 PKT,2021-09-19,17:32:01,+0500,4884542547,shaziyaam,Shazziya Mehmood,,"Wasim Khan   ""England Cricket Board is examining the situation but PCB is hopeful England will tour Pakistan as per schedule because they also toured Bangladesh right after bomb blasts incident took place.",en,[],[],[],1,3,23,[],[],https://twitter.com/shaziyaaM/status/1439567955126206478,False,,0,,,,,,,,[],,,,
1439567951443726340,1439567951443726340,2021-09-19 17:32:00 PKT,2021-09-19,17:32:00,+0500,1419554754569687042,cybercrimeawp,Cybercrime Awareness,,Electronic crime #6 according to prevention of electronic crimes act 2016 Pakistan  #cybercrime  #CyberSecurity  #pegasusproject  https://t.co/114VPG7ePj,en,[],[],['https://pbs.twimg.com/media/E_pfWbSWQAAbFKc.jpg'],0,3,1,"['cybercrime', 'cybersecurity', 'pegasusproject']",[],https://twitter.com/cybercrimeawp/status/1439567951443726340,False,,1,https://pbs.twimg.com/media/E_pfWbSWQAAbFKc.jpg,,,,,,,[],,,,
1439567941293457408,1439567468129828867,2021-09-19 17:31:57 PKT,2021-09-19,17:31:57,+0500,124091966,toptrendswatch,Top Trends Watch 🇵🇰,,"@TopTrendsWatch Trending Topics in Pakistan on 19-Sep-21, 17:31:57  31 Security 32 welcome legend 33 Jos buttler 34 Wasim Khan 35 Italy 36 Tysm 37 Lisa 38 Abdullah 39 Mingle 40 Evening",en,[],[],[],1,0,0,[],[],https://twitter.com/TopTrendsWatch/status/1439567941293457408,False,,0,,,,,,,,"[{'screen_name': 'TopTrendsWatch', 'name': 'Top Trends Watch 🇵🇰', 'id': '124091966'}]",,,,
1439567925837393924,1439565279063801860,2021-09-19 17:31:54 PKT,2021-09-19,17:31:54,+0500,1305123921667059712,prajapa98402512,Prajapati Akshay,,@mufaddal_vohra What about eng tour of Pakistan?,en,[],[],[],0,0,0,[],[],https://twitter.com/Prajapa98402512/status/1439567925837393924,False,,0,,,,,,,,"[{'screen_name': 'mufaddal_vohra', 'name': 'Mufaddal Vohra', 'id': '3133996860'}]",,,,
1439567925778599940,1439567925778599940,2021-09-19 17:31:54 PKT,2021-09-19,17:31:54,+0500,1430210897109131267,unfoldhistory,Unfold History | 𑀯𑀺𑀱𑀸𑀮 𑀯𑀭𑀫𑀸,,Chris Gayle going to #pakistan  Le TTP  -  https://t.co/x2SwPjdQif,en,[],[],['https://pbs.twimg.com/media/E_pfZh1VEAMIXM6.jpg'],0,0,1,['pakistan'],[],https://twitter.com/UnfoldHistory/status/1439567925778599940,False,,1,https://pbs.twimg.com/media/E_pfZh1VEAMIXM6.jpg,,,,,,,[],,,,
1439567925648625673,1439567181411491840,2021-09-19 17:31:54 PKT,2021-09-19,17:31:54,+0500,1106130004444758016,waniishrat521a,CRICKET LOVER🏏,,"@MahamOfficial_2 Inshaallah they will come,i hope every muslim should pray in magrib nimaz, because if this tour is cancelled Pakistan will be back at 2009",en,[],[],[],0,0,1,[],[],https://twitter.com/waniishrat521A/status/1439567925648625673,False,,0,,,,,,,,"[{'screen_name': 'MahamOfficial_2', 'name': 'Maham Fatima 🇵🇰', 'id': '1206280764238766080'}]",,,,
1439567924038148099,1439557288176623616,2021-09-19 17:31:53 PKT,2021-09-19,17:31:53,+0500,1134850347858616321,itshambro,Hambro,,@MichaelVaughan Y uae when pak is safe plus new Zealand never gave any details on the treat to pcb this is simply unfair and propaganda against Pakistan,en,[],[],[],0,0,0,[],[],https://twitter.com/itshambro/status/1439567924038148099,False,,0,,,,,,,,"[{'screen_name': 'MichaelVaughan', 'name': 'Michael Vaughan', 'id': '97893963'}]",,,,
1439567918778306565,1439567918778306565,2021-09-19 17:31:52 PKT,2021-09-19,17:31:52,+0500,815136851140968448,k_sirrr,Qais 🍁,,Pakistan k ba der khatarnak scientists paida kegi future Ke . Da zalim bacho pa tonuno marks aghsti . Mung zan la mazgha bahar rawesti Ao 🤦🏻‍♂️🤦🏻‍♂️😂😂😂.,in,[],[],[],0,0,3,[],[],https://twitter.com/K_Sirrr/status/1439567918778306565,False,,0,,,,,,,,[],,,,
1439567913594273792,1439302395889131530,2021-09-19 17:31:51 PKT,2021-09-19,17:31:51,+0500,1351155743806943234,pkasgharkhan1,Pk Asghar khan,,@JustinTrudeau My dear sir I'm Asghar Khan from Afghanistan my Father is died I'm orphan I'm very poor young alone iam rich the Family we leave rent a House in Pakistan my life this here Dangerous my I'm I'm leaving you and your country please need my Help me Thanks  https://t.co/7E692es06L,en,[],[],['https://pbs.twimg.com/media/E_pfM8jXoAIPX8_.jpg'],0,0,0,[],[],https://twitter.com/PkAsgharkhan1/status/1439567913594273792,False,,1,https://pbs.twimg.com/media/E_pfM8jXoAIPX8_.jpg,,,,,,,"[{'screen_name': 'JustinTrudeau', 'name': 'Justin Trudeau', 'id': '14260960'}]",,,,
1439567912663011330,1439501383259000834,2021-09-19 17:31:50 PKT,2021-09-19,17:31:50,+0500,1439492602789826560,thisisafraudth1,This is a fraud They made us download,,"@nationalist_doc @iihtishamm Gayle is sarcastic bro🤣 Gayle have been to Inida, USA, EUROPE... And then he said Pakistan is safest country in the world.... So that means he was being sarcastic 😂",en,[],[],[],1,0,0,[],[],https://twitter.com/ThisisafraudTh1/status/1439567912663011330,False,,0,,,,,,,,"[{'screen_name': 'nationalist_doc', 'name': 'NATIONALIST 🇮🇳DOCTOR🗨️', 'id': '2571499706'}, {'screen_name': 'iihtishamm', 'name': 'Ihtisham Ul Haq', 'id': '402690551'}]",,,,
1439567911690149892,1438440287768956935,2021-09-19 17:31:50 PKT,2021-09-19,17:31:50,+0500,15253466,ooavizoo,Baloch Bhai,,@lorezmohanty @BabarZa35211429 @majorgauravarya In response to this we have to take action because #india funding terrorism in #Pakistan  https://t.co/Ht0GkHwBz6,en,[],[],"['https://pbs.twimg.com/media/E_pfXXiWUAUQIca.jpg', 'https://pbs.twimg.com/media/E_pfXYYXoAgQ30E.jpg', 'https://pbs.twimg.com/media/E_pfXZ2XsAII_Ur.jpg', 'https://pbs.twimg.com/media/E_pfXbXXMAUwVCr.jpg']",0,0,0,"['india', 'pakistan']",[],https://twitter.com/OoAvizoO/status/1439567911690149892,False,,1,https://pbs.twimg.com/media/E_pfXXiWUAUQIca.jpg,,,,,,,"[{'screen_name': 'lorezmohanty', 'name': 'Swastik Mohanty', 'id': '1260513028996382722'}, {'screen_name': 'BabarZa35211429', 'name': 'Babar Zaheer', 'id': '1022815560642510849'}, {'screen_name': 'majorgauravarya', 'name': 'Major Gaurav Arya (Retd)', 'id': '758859344561569792'}]",,,,
1439567910188552193,1439555065723883521,2021-09-19 17:31:50 PKT,2021-09-19,17:31:50,+0500,1139538060696281091,aimanpakistan,Aiman Pakistan🇵🇰,,@Apkiii_jan 😂😂,und,[],[],[],0,0,0,[],[],https://twitter.com/AimanPakistan/status/1439567910188552193,False,,0,,,,,,,,"[{'screen_name': 'Apkiii_jan', 'name': 'Despacito', 'id': '1223137257324007425'}]",,,,
1439567910096285698,1439263826130653190,2021-09-19 17:31:50 PKT,2021-09-19,17:31:50,+0500,1357830516804886529,ah96934540,A.H,,"@RealLarsJohmann The truth is that the Tajiks are the majority. But for the Tajik majority it doesn't matter, for them justice is very important, this is what northern Afghanistan is fighting for. But the United States, Europe,Pakistan, the Arabs don't want to support the Tajiks.",en,[],[],[],2,0,0,[],[],https://twitter.com/AH96934540/status/1439567910096285698,False,,0,,,,,,,,"[{'screen_name': 'RealLarsJohmann', 'name': 'Lars Johmann', 'id': '1435030223632977920'}]",,,,
1439567905796984834,1439565632299667465,2021-09-19 17:31:49 PKT,2021-09-19,17:31:49,+0500,964389261364510722,niiravmodi,Dr Nimo Shukla,,"@rohini_sgh Sukhjinder randhawa was dropped because his nephew guru randhawa sang ""Lagdi Lahore aa"" song which was substantial evidence of his links with Pakistan",en,[],[],[],15,27,180,[],[],https://twitter.com/niiravmodi/status/1439567905796984834,False,,0,,,,,,,,"[{'screen_name': 'rohini_sgh', 'name': 'Rohini Singh', 'id': '267861878'}]",,,,
